snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2020-12-31,field_total,ALL,All linguistics (union),92220,91685,1.0,1.0,0.0,0,spine-year,
2020-12-31,construct,ox_language_studies,Language Studies,11470,10854,0.124376491,0.118383596,0.005992895,1,spine-year,openalex
2020-12-31,construct,ox_meaning,Meaning,4555,4289,0.049392756,0.046779735,0.002613021,2,spine-year,openalex
2020-12-31,construct,ox_language_learning,Language Learning,4528,4664,0.049099978,0.050869826,-0.001769848,3,spine-year,openalex
2020-12-31,construct,ox_learners,Learners,4227,4214,0.045836044,0.045961717,-0.000125673,4,spine-year,openalex
2020-12-31,construct,ox_corpus,Corpus,3941,3608,0.042734765,0.03935213,0.003382635,5,spine-year,openalex
2020-12-31,construct,ox_language_teaching,Language Teaching,3903,3894,0.042322707,0.042471506,-0.000148799,6,spine-year,openalex
2020-12-31,construct,ox_language_education,Language Education,2779,2764,0.030134461,0.030146698,-1.2237e-05,7,spine-year,openalex
2020-12-31,construct,ox_grammar,Grammar,2648,2528,0.028713945,0.027572667,0.001141278,8,spine-year,openalex
2020-12-31,construct,ox_language_change,Language Change,2645,2432,0.028681414,0.026525604,0.00215581,9,spine-year,openalex
2020-12-31,construct,ox_grammaticalization,Grammaticalization,2628,2256,0.028497072,0.024605988,0.003891084,10,spine-year,openalex
2020-12-31,construct,ox_dialects,Dialects,2304,2096,0.024983735,0.022860882,0.002122852,11,spine-year,openalex
2020-12-31,construct,ox_pragmatics,Pragmatics,2157,2158,0.02338972,0.023537111,-0.000147391,12,spine-year,openalex
2020-12-31,construct,ox_dictionaries,Dictionaries,2020,1756,0.021904142,0.019152533,0.002751609,13,spine-year,openalex
2020-12-31,construct,ox_discourse_study,Discourse Study,1902,1816,0.020624593,0.019806948,0.000817646,14,spine-year,openalex
2020-12-31,construct,ox_multilingualism,Multilingualism,1835,1640,0.01989807,0.017887332,0.002010738,15,spine-year,openalex
2020-12-31,construct,ox_morphology,Morphology,1790,1565,0.019410106,0.017069313,0.002340793,16,spine-year,openalex
2020-12-31,construct,ox_pedagogy,Pedagogy,1774,1680,0.019236608,0.018323608,0.000913,17,spine-year,openalex
2020-12-31,construct,ox_perception,Perception,1763,1699,0.019117328,0.018530839,0.000586489,18,spine-year,openalex
2020-12-31,construct,ox_bilingual,Bilingual,1697,1631,0.018401648,0.017789169,0.000612479,19,spine-year,openalex
2020-12-31,construct,ox_bilingualism,Bilingualism,1697,1631,0.018401648,0.017789169,0.000612479,20,spine-year,openalex
