snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2026-09-24,field_total,ALL,All linguistics (union),69579,85609,1.0,1.0,0.0,0,spine-year,
2026-09-24,construct,ox_language_studies,Language Studies,17668,19058,0.253927191,0.222616781,0.03131041,1,spine-year,openalex
2026-09-24,construct,ox_language_learning,Language Learning,8325,8200,0.11964817,0.095784322,0.023863848,2,spine-year,openalex
2026-09-24,construct,ox_learners,Learners,8291,7265,0.119159517,0.084862573,0.034296944,3,spine-year,openalex
2026-09-24,construct,ox_language_teaching,Language Teaching,6592,6391,0.094741229,0.074653366,0.020087864,4,spine-year,openalex
2026-09-24,construct,ox_language_education,Language Education,6411,5935,0.09213987,0.069326823,0.022813047,5,spine-year,openalex
2026-09-24,construct,ox_pedagogy,Pedagogy,5943,4617,0.085413702,0.053931246,0.031482457,6,spine-year,openalex
2026-09-24,construct,ox_meaning,Meaning,4869,5509,0.069978011,0.064350711,0.0056273,7,spine-year,openalex
2026-09-24,construct,ox_multilingualism,Multilingualism,4194,3734,0.060276808,0.043616909,0.016659898,8,spine-year,openalex
2026-09-24,construct,ox_corpus,Corpus,3683,4200,0.052932638,0.049060262,0.003872375,9,spine-year,openalex
2026-09-24,construct,ox_discourse_study,Discourse Study,3460,3331,0.049727648,0.03890946,0.010818187,10,spine-year,openalex
2026-09-24,construct,ox_pragmatics,Pragmatics,3122,2924,0.04486986,0.034155287,0.010714573,11,spine-year,openalex
2026-09-24,construct,ox_grammaticalization,Grammaticalization,3074,3354,0.044179997,0.039178124,0.005001873,12,spine-year,openalex
2026-09-24,construct,ox_grammar,Grammar,2878,3234,0.041363055,0.037776402,0.003586653,13,spine-year,openalex
2026-09-24,construct,ox_structuralism,Structuralism,2877,2097,0.041348683,0.024495088,0.016853595,14,spine-year,openalex
2026-09-24,construct,ox_cultural_translation,Cultural Translation,2740,2910,0.039379698,0.033991753,0.005387945,15,spine-year,openalex
2026-09-24,construct,ox_discourse_analysis,Discourse Analysis,2686,2629,0.038603602,0.030709388,0.007894214,16,spine-year,openalex
2026-09-24,construct,language_policy,Language policy,2643,2414,0.037985599,0.02819797,0.009787629,17,spine-year,curated
2026-09-24,construct,ox_learning_strategies,Learning Strategies,2573,2651,0.036979548,0.03096637,0.006013178,18,spine-year,openalex
2026-09-24,construct,ox_perception,Perception,2497,3179,0.035887265,0.037133946,-0.001246681,19,spine-year,openalex
2026-09-24,construct,ox_language_change,Language Change,2432,2899,0.034953075,0.033863262,0.001089813,20,spine-year,openalex
2026-09-24,construct,ox_linguistic_identity,Linguistic Identity,2408,2243,0.034608143,0.026200516,0.008407627,21,spine-year,openalex
2026-09-24,construct,ox_sociolinguistics,Sociolinguistics,2318,2415,0.03331465,0.028209651,0.005104999,22,spine-year,openalex
2026-09-24,construct,ox_language_learning_strategies,Language Learning Strategies,2270,2268,0.032624786,0.026492542,0.006132245,23,spine-year,openalex
2026-09-24,construct,ox_teaching_methods,Teaching Methods,2252,2553,0.032366087,0.029821631,0.002544457,24,spine-year,openalex
2026-09-24,construct,ox_language_acquisition,Language Acquisition,2247,2410,0.032294227,0.028151246,0.004142981,25,spine-year,openalex
2026-09-24,construct,ox_bilingual,Bilingual,2203,2226,0.031661852,0.026001939,0.005659913,26,spine-year,openalex
2026-09-24,construct,ox_bilingualism,Bilingualism,2203,2226,0.031661852,0.026001939,0.005659913,27,spine-year,openalex
2026-09-24,construct,ox_social_communication,Social Communication,2076,1899,0.029836589,0.022182247,0.007654341,28,spine-year,openalex
2026-09-24,construct,mixed_methods,Mixed methods,2017,1839,0.028988632,0.021481386,0.007507245,29,spine-year,curated
2026-09-24,construct,ox_dialects,Dialects,1919,2568,0.027580161,0.029996846,-0.002416685,30,spine-year,openalex
2026-09-24,construct,ox_terminology,Terminology,1834,1769,0.026358528,0.020663715,0.005694812,31,spine-year,openalex
2026-09-24,construct,ox_second_language_learning,Second Language Learning,1795,1830,0.025798014,0.021376257,0.004421757,32,spine-year,openalex
2026-09-24,construct,ox_social_interaction,Social Interaction,1790,1643,0.025726153,0.019191907,0.006534246,33,spine-year,openalex
2026-09-24,construct,learner_engagement,Learner engagement,1727,1189,0.024820707,0.013888727,0.010931981,34,spine-year,curated
2026-09-24,construct,ox_morphology,Morphology,1717,1966,0.024676986,0.022964875,0.001712111,35,spine-year,openalex
2026-09-24,construct,ox_linguistic_competence,Linguistic Competence,1710,1229,0.024576381,0.014355967,0.010220414,36,spine-year,openalex
2026-09-24,construct,focus_on_form,Focus on form,1690,2039,0.024288938,0.023817589,0.000471348,37,spine-year,curated
2026-09-24,construct,ox_ideology,Ideology,1649,1903,0.02369968,0.022228971,0.001470708,38,spine-year,openalex
2026-09-24,construct,ox_power,Power,1580,1694,0.022708001,0.019787639,0.002920362,39,spine-year,openalex
2026-09-24,construct,ox_usage,Usage,1521,2037,0.021860044,0.023794227,-0.001934183,40,spine-year,openalex
2026-09-24,construct,ox_language_anxiety,Language Anxiety,1447,1129,0.020796505,0.013187866,0.007608639,41,spine-year,openalex
2026-09-24,construct,ox_language_variation,Language Variation,1443,1736,0.020739016,0.020278242,0.000460774,42,spine-year,openalex
2026-09-24,construct,ox_foreign_language_education,Foreign Language Education,1435,1314,0.020624039,0.015348854,0.005275185,43,spine-year,openalex
2026-09-24,construct,ox_language_diversity,Language Diversity,1399,1645,0.020106641,0.019215269,0.000891372,44,spine-year,openalex
2026-09-24,construct,ox_language_attitudes,Language Attitudes,1357,1601,0.019503011,0.018701305,0.000801706,45,spine-year,openalex
2026-09-24,construct,ox_dictionaries,Dictionaries,1346,1845,0.019344917,0.021551472,-0.002206555,46,spine-year,openalex
2026-09-24,construct,ox_literature_analysis,Literature Analysis,1328,1637,0.019086219,0.019121821,-3.5603e-05,47,spine-year,openalex
2026-09-24,construct,ox_language_ideologies,Language Ideologies,1317,1446,0.018928125,0.016890747,0.002037377,48,spine-year,openalex
2026-09-24,construct,language_ideology,Language ideology,1317,1446,0.018928125,0.016890747,0.002037377,49,spine-year,curated
2026-09-24,construct,ox_vocabulary_learning,Vocabulary Learning,1279,1164,0.018381983,0.013596701,0.004785282,50,spine-year,openalex
