snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2024-12-31,field_total,ALL,All linguistics (union),73701,76479,1.0,1.0,0.0,0,spine-year,
2024-12-31,construct,ox_language_studies,Language Studies,13759,11941,0.186686748,0.156134364,0.030552384,1,spine-year,openalex
2024-12-31,construct,ox_language_learning,Language Learning,5643,4463,0.076566125,0.058355889,0.018210237,2,spine-year,openalex
2024-12-31,construct,ox_language_teaching,Language Teaching,4618,3899,0.06265858,0.050981315,0.011677265,3,spine-year,openalex
2024-12-31,construct,ox_meaning,Meaning,4456,4551,0.060460509,0.059506531,0.000953978,4,spine-year,openalex
2024-12-31,construct,ox_learners,Learners,4415,3918,0.059904208,0.051229749,0.008674458,5,spine-year,openalex
2024-12-31,construct,ox_language_education,Language Education,3736,2867,0.050691307,0.037487415,0.013203892,6,spine-year,openalex
2024-12-31,construct,ox_corpus,Corpus,3564,3507,0.048357553,0.045855725,0.002501828,7,spine-year,openalex
2024-12-31,construct,ox_language_change,Language Change,2542,2524,0.034490712,0.033002524,0.001488189,8,spine-year,openalex
2024-12-31,construct,ox_grammaticalization,Grammaticalization,2331,2297,0.031627793,0.030034389,0.001593405,9,spine-year,openalex
2024-12-31,construct,ox_multilingualism,Multilingualism,2232,1982,0.030284528,0.025915611,0.004368917,10,spine-year,openalex
2024-12-31,construct,ox_grammar,Grammar,2227,2220,0.030216686,0.029027576,0.00118911,11,spine-year,openalex
2024-12-31,construct,ox_pedagogy,Pedagogy,2219,1751,0.03010814,0.022895174,0.007212966,12,spine-year,openalex
2024-12-31,construct,ox_perception,Perception,2178,1649,0.029551838,0.021561474,0.007990363,13,spine-year,openalex
2024-12-31,construct,ox_dialects,Dialects,2139,2080,0.029022673,0.027197008,0.001825664,14,spine-year,openalex
2024-12-31,construct,ox_discourse_study,Discourse Study,2080,1898,0.028222141,0.02481727,0.003404871,15,spine-year,openalex
2024-12-31,construct,ox_pragmatics,Pragmatics,1886,1970,0.025589883,0.025758705,-0.000168822,16,spine-year,openalex
2024-12-31,construct,ox_teaching_methods,Teaching Methods,1880,1374,0.025508473,0.017965716,0.007542757,17,spine-year,openalex
2024-12-31,construct,ox_cultural_translation,Cultural Translation,1701,1441,0.023079741,0.018841774,0.004237968,18,spine-year,openalex
2024-12-31,construct,ox_discourse_analysis,Discourse Analysis,1678,1576,0.022767669,0.020606964,0.002160705,19,spine-year,openalex
2024-12-31,construct,ox_bilingual,Bilingual,1660,1505,0.022523439,0.019678605,0.002844835,20,spine-year,openalex
2024-12-31,construct,ox_bilingualism,Bilingualism,1660,1505,0.022523439,0.019678605,0.002844835,21,spine-year,openalex
2024-12-31,construct,ox_dictionaries,Dictionaries,1652,1721,0.022414893,0.022502909,-8.8017e-05,22,spine-year,openalex
2024-12-31,construct,ox_language_acquisition,Language Acquisition,1579,1228,0.021424404,0.016056695,0.005367709,23,spine-year,openalex
2024-12-31,construct,ox_usage,Usage,1569,1411,0.021288721,0.018449509,0.002839212,24,spine-year,openalex
2024-12-31,construct,language_policy,Language policy,1482,1219,0.020108275,0.015939016,0.004169259,25,spine-year,curated
2024-12-31,construct,ox_learning_strategies,Learning Strategies,1448,902,0.019646952,0.011794087,0.007852865,26,spine-year,openalex
2024-12-31,construct,ox_sociolinguistics,Sociolinguistics,1415,1477,0.019199197,0.019312491,-0.000113294,27,spine-year,openalex
2024-12-31,construct,ox_morphology,Morphology,1412,1564,0.019158492,0.020450058,-0.001291566,28,spine-year,openalex
2024-12-31,construct,focus_on_form,Focus on form,1386,1284,0.018805715,0.016788922,0.002016793,29,spine-year,curated
2024-12-31,construct,ox_language_attitudes,Language Attitudes,1339,1195,0.018168003,0.015625204,0.002542799,30,spine-year,openalex
2024-12-31,construct,ox_second_language_learning,Second Language Learning,1323,1181,0.01795091,0.015442148,0.002508762,31,spine-year,openalex
2024-12-31,construct,ox_ideology,Ideology,1310,1177,0.017774521,0.015389846,0.002384676,32,spine-year,openalex
2024-12-31,construct,ox_literature_analysis,Literature Analysis,1248,1064,0.016933284,0.013912316,0.003020969,33,spine-year,openalex
2024-12-31,construct,ox_structuralism,Structuralism,1236,1123,0.016770464,0.014683769,0.002086695,34,spine-year,openalex
2024-12-31,construct,ox_language_variation,Language Variation,1218,1139,0.016526234,0.014892977,0.001633257,35,spine-year,openalex
2024-12-31,construct,ox_language_learning_strategies,Language Learning Strategies,1216,752,0.016499098,0.009832765,0.006666333,36,spine-year,openalex
2024-12-31,construct,ox_terminology,Terminology,1215,1258,0.016485529,0.01644896,3.657e-05,37,spine-year,openalex
2024-12-31,construct,ox_power,Power,1213,1072,0.016458393,0.01401692,0.002441473,38,spine-year,openalex
2024-12-31,construct,ox_social_communication,Social Communication,1167,862,0.015834249,0.011271068,0.004563181,39,spine-year,openalex
2024-12-31,construct,ox_language_diversity,Language Diversity,1105,831,0.014993012,0.010865728,0.004127284,40,spine-year,openalex
2024-12-31,construct,ox_semantics,Semantics,1088,1121,0.014762351,0.014657618,0.000104732,41,spine-year,openalex
2024-12-31,construct,ox_linguistic_identity,Linguistic Identity,1084,911,0.014708077,0.011911767,0.002796311,42,spine-year,openalex
2024-12-31,construct,world_englishes,World Englishes,1058,974,0.0143553,0.012735522,0.001619778,43,spine-year,curated
2024-12-31,construct,ox_social_interaction,Social Interaction,987,787,0.013391949,0.010290407,0.003101542,44,spine-year,openalex
2024-12-31,construct,ox_language_ideologies,Language Ideologies,938,854,0.0127271,0.011166464,0.001560636,45,spine-year,openalex
2024-12-31,construct,language_ideology,Language ideology,938,854,0.0127271,0.011166464,0.001560636,46,spine-year,curated
2024-12-31,construct,ox_literary_translation,Literary Translation,933,913,0.012659258,0.011937918,0.000721341,47,spine-year,openalex
2024-12-31,construct,ox_syntax,Syntax,932,1069,0.01264569,0.013977693,-0.001332003,48,spine-year,openalex
2024-12-31,construct,ox_language_contact,Language Contact,907,998,0.012306482,0.013049334,-0.000742852,49,spine-year,openalex
2024-12-31,construct,mixed_methods,Mixed methods,884,594,0.01199441,0.007766838,0.004227572,50,spine-year,curated
2024-12-31,construct,ox_foreign_language_education,Foreign Language Education,878,668,0.011913,0.008734424,0.003178576,51,spine-year,openalex
2024-12-31,construct,multimodality,Multimodality,828,745,0.011234583,0.009741236,0.001493347,52,spine-year,curated
2024-12-31,construct,heritage_language,Heritage language,800,602,0.01085467,0.007871442,0.002983228,53,spine-year,curated
2024-12-31,construct,ox_linguistic_diversity,Linguistic Diversity,794,599,0.01077326,0.007832215,0.002941044,54,spine-year,openalex
2024-12-31,construct,ox_conversation_analysis,Conversation Analysis,783,772,0.010624008,0.010094274,0.000529734,55,spine-year,openalex
2024-12-31,construct,ox_vocabulary_learning,Vocabulary Learning,749,528,0.010162684,0.006903856,0.003258828,56,spine-year,openalex
2024-12-31,construct,ox_social_meaning,Social Meaning,732,698,0.009932023,0.009126688,0.000805334,57,spine-year,openalex
2024-12-31,construct,ox_second_language_acquisition,Second Language Acquisition,715,634,0.009701361,0.008289857,0.001411504,58,spine-year,openalex
2024-12-31,construct,linguistic_landscape,Linguistic landscape,655,462,0.008887261,0.006040874,0.002846387,59,spine-year,curated
2024-12-31,construct,ox_narrative_analysis,Narrative Analysis,640,416,0.008683736,0.005439402,0.003244334,60,spine-year,openalex
2024-12-31,construct,ox_ethnography,Ethnography,634,583,0.008602326,0.007623008,0.000979318,61,spine-year,openalex
2024-12-31,construct,ox_lexicography,Lexicography,616,601,0.008358096,0.007858366,0.000499729,62,spine-year,openalex
2024-12-31,construct,ox_language_anxiety,Language Anxiety,614,455,0.008330959,0.005949346,0.002381613,63,spine-year,openalex
2024-12-31,construct,ox_semiotics,Semiotics,576,677,0.007815362,0.008852103,-0.001036741,64,spine-year,openalex
2024-12-31,construct,ox_etymology,Etymology,563,574,0.007638974,0.007505328,0.000133645,65,spine-year,openalex
2024-12-31,construct,ox_language_evolution,Language Evolution,547,416,0.00742188,0.005439402,0.001982479,66,spine-year,openalex
2024-12-31,construct,ox_indexicality,Indexicality,545,749,0.007394744,0.009793538,-0.002398794,67,spine-year,openalex
2024-12-31,construct,ox_political_discourse,Political Discourse,524,398,0.007109809,0.005204043,0.001905766,68,spine-year,openalex
2024-12-31,construct,ox_minority_languages,Minority Languages,523,541,0.00709624,0.007073837,2.2403e-05,69,spine-year,openalex
2024-12-31,construct,ox_text_linguistics,Text Linguistics,499,460,0.0067706,0.006014723,0.000755877,70,spine-year,openalex
2024-12-31,construct,ox_linguistic_competence,Linguistic Competence,490,369,0.006648485,0.004824854,0.001823631,71,spine-year,openalex
