snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2019-12-31,field_total,ALL,All linguistics (union),91685,90229,1.0,1.0,0.0,0,spine-year,
2019-12-31,construct,ox_language_studies,Language Studies,10854,9936,0.118383596,0.110119806,0.00826379,1,spine-year,openalex
2019-12-31,construct,ox_language_learning,Language Learning,4664,4450,0.050869826,0.049318955,0.001550871,2,spine-year,openalex
2019-12-31,construct,ox_meaning,Meaning,4289,4106,0.046779735,0.045506434,0.001273301,3,spine-year,openalex
2019-12-31,construct,ox_learners,Learners,4214,4220,0.045961717,0.046769886,-0.000808169,4,spine-year,openalex
2019-12-31,construct,ox_language_teaching,Language Teaching,3894,3900,0.042471506,0.043223354,-0.000751848,5,spine-year,openalex
2019-12-31,construct,ox_corpus,Corpus,3608,3506,0.03935213,0.038856687,0.000495443,6,spine-year,openalex
2019-12-31,construct,ox_language_education,Language Education,2764,2444,0.030146698,0.027086635,0.003060063,7,spine-year,openalex
2019-12-31,construct,ox_grammar,Grammar,2528,2722,0.027572667,0.030167684,-0.002595017,8,spine-year,openalex
2019-12-31,construct,ox_language_change,Language Change,2432,2318,0.026525604,0.025690188,0.000835416,9,spine-year,openalex
2019-12-31,construct,ox_grammaticalization,Grammaticalization,2256,2422,0.024605988,0.026842811,-0.002236823,10,spine-year,openalex
2019-12-31,construct,ox_pragmatics,Pragmatics,2158,1983,0.023537111,0.021977413,0.001559698,11,spine-year,openalex
2019-12-31,construct,ox_dialects,Dialects,2096,1961,0.022860882,0.021733589,0.001127293,12,spine-year,openalex
2019-12-31,construct,ox_discourse_study,Discourse Study,1816,1650,0.019806948,0.018286804,0.001520144,13,spine-year,openalex
2019-12-31,construct,ox_dictionaries,Dictionaries,1756,1817,0.019152533,0.02013765,-0.000985117,14,spine-year,openalex
2019-12-31,construct,ox_perception,Perception,1699,1495,0.018530839,0.016568952,0.001961887,15,spine-year,openalex
2019-12-31,construct,ox_pedagogy,Pedagogy,1680,1625,0.018323608,0.018009731,0.000313877,16,spine-year,openalex
2019-12-31,construct,ox_multilingualism,Multilingualism,1640,1460,0.017887332,0.01618105,0.001706281,17,spine-year,openalex
2019-12-31,construct,ox_bilingual,Bilingual,1631,1484,0.017789169,0.01644704,0.001342129,18,spine-year,openalex
2019-12-31,construct,ox_bilingualism,Bilingualism,1631,1484,0.017789169,0.01644704,0.001342129,19,spine-year,openalex
2019-12-31,construct,ox_discourse_analysis,Discourse Analysis,1609,1429,0.017549217,0.01583748,0.001711737,20,spine-year,openalex
2019-12-31,construct,ox_sociolinguistics,Sociolinguistics,1601,1353,0.017461962,0.014995179,0.002466783,21,spine-year,openalex
2019-12-31,construct,ox_morphology,Morphology,1565,1502,0.017069313,0.016646533,0.000422781,22,spine-year,openalex
2019-12-31,construct,ox_usage,Usage,1442,1354,0.015727764,0.015006262,0.000721502,23,spine-year,openalex
