snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2022-12-31,field_total,ALL,All linguistics (union),68537,78067,1.0,1.0,0.0,0,spine-year,
2022-12-31,construct,ox_language_studies,Language Studies,10581,10893,0.154383764,0.13953399,0.014849773,1,spine-year,openalex
2022-12-31,construct,ox_meaning,Meaning,4193,4329,0.061178633,0.055452368,0.005726266,2,spine-year,openalex
2022-12-31,construct,ox_language_learning,Language Learning,4087,4230,0.059632024,0.054184226,0.005447797,3,spine-year,openalex
2022-12-31,construct,ox_learners,Learners,3583,3942,0.052278331,0.050495088,0.001783244,4,spine-year,openalex
2022-12-31,construct,ox_corpus,Corpus,3324,3419,0.048499351,0.043795714,0.004703637,5,spine-year,openalex
2022-12-31,construct,ox_language_teaching,Language Teaching,3274,3632,0.047769818,0.04652414,0.001245678,6,spine-year,openalex
2022-12-31,construct,ox_language_education,Language Education,2537,2720,0.037016502,0.034841867,0.002174635,7,spine-year,openalex
2022-12-31,construct,ox_language_change,Language Change,2233,2443,0.032580942,0.031293632,0.001287309,8,spine-year,openalex
2022-12-31,construct,ox_grammar,Grammar,2112,2386,0.030815472,0.03056349,0.000251982,9,spine-year,openalex
2022-12-31,construct,ox_grammaticalization,Grammaticalization,2101,2445,0.030654975,0.031319251,-0.000664277,10,spine-year,openalex
2022-12-31,construct,ox_dialects,Dialects,1890,2002,0.027576346,0.025644639,0.001931707,11,spine-year,openalex
2022-12-31,construct,ox_pragmatics,Pragmatics,1812,1970,0.026438274,0.025234734,0.00120354,12,spine-year,openalex
2022-12-31,construct,ox_multilingualism,Multilingualism,1782,1781,0.026000554,0.022813737,0.003186818,13,spine-year,openalex
2022-12-31,construct,ox_discourse_study,Discourse Study,1746,1737,0.025475291,0.022250118,0.003225172,14,spine-year,openalex
2022-12-31,construct,ox_pedagogy,Pedagogy,1658,1690,0.024191313,0.021648072,0.002543241,15,spine-year,openalex
2022-12-31,construct,ox_dictionaries,Dictionaries,1595,1746,0.023272101,0.022365404,0.000906697,16,spine-year,openalex
2022-12-31,construct,ox_perception,Perception,1441,1589,0.02102514,0.020354311,0.000670829,17,spine-year,openalex
2022-12-31,construct,ox_morphology,Morphology,1419,1545,0.020704145,0.019790693,0.000913453,18,spine-year,openalex
