snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2026-06-01,field_total,ALL,All linguistics (union),71491,73816,1.0,1.0,0.0,0,3fb46f2158,default
2026-06-01,topic,T10021,EFL/ESL Teaching and Learning,12776,8060,0.17870781,0.10919042,0.06951739,1,3fb46f2158,default
2026-06-01,topic,T10265,Multilingual Education and Policy,6990,5008,0.09777455,0.06784437,0.02993018,2,3fb46f2158,default
2026-06-01,topic,T10759,Translation Studies and Practices,6206,6376,0.08680813,0.08637694,0.00043119,3,3fb46f2158,default
2026-06-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",3883,2604,0.05431453,0.0352769,0.01903762,4,3fb46f2158,default
2026-06-01,topic,T13538,Linguistics and Language Analysis,3445,3022,0.04818788,0.04093963,0.00724825,5,3fb46f2158,default
2026-06-01,topic,T13122,Linguistics and Cultural Studies,3265,5211,0.04567008,0.07059445,-0.02492437,6,3fb46f2158,default
2026-06-01,topic,T12373,Linguistic research and analysis,3096,4414,0.04330615,0.05979733,-0.01649118,7,3fb46f2158,default
2026-06-01,topic,T12768,Linguistics and language evolution,2816,5100,0.03938957,0.06909071,-0.02970114,8,3fb46f2158,default
2026-06-01,topic,T11640,Linguistic Variation and Morphology,2659,2226,0.03719349,0.03015606,0.00703743,9,3fb46f2158,default
2026-06-01,topic,T14081,Linguistic Education and Pedagogy,2643,3130,0.03696969,0.04240273,-0.00543304,10,3fb46f2158,default
2026-06-01,topic,T14006,"Linguistics, Language Diversity, and Identity",2618,3256,0.03661999,0.04410968,-0.00748968,11,3fb46f2158,default
2026-06-01,topic,T10383,"Language, Discourse, Communication Strategies",2257,2468,0.03157041,0.03343449,-0.00186408,12,3fb46f2158,default
2026-06-01,topic,T13152,French Language Learning Methods,1997,1767,0.02793359,0.0239379,0.00399569,13,3fb46f2158,default
2026-06-01,topic,T12881,linguistics and terminology studies,1924,1652,0.02691248,0.02237997,0.00453251,14,3fb46f2158,default
2026-06-01,topic,T12341,Spanish Linguistics and Language Studies,1825,2640,0.02552769,0.0357646,-0.01023692,15,3fb46f2158,default
2026-06-01,topic,T13912,"Language, Linguistics, Cultural Analysis",1717,2869,0.02401701,0.03886691,-0.0148499,16,3fb46f2158,default
2026-06-01,topic,T12353,Lexicography and Language Studies,1711,2125,0.02393308,0.0287878,-0.00485471,17,3fb46f2158,default
2026-06-01,topic,T13260,Linguistics and Language Studies,1524,1689,0.02131737,0.02288122,-0.00156385,18,3fb46f2158,default
2026-06-01,topic,T13156,Historical Linguistics and Language Studies,1522,1884,0.02128939,0.02552292,-0.00423353,19,3fb46f2158,default
2026-06-01,topic,T13310,Subtitles and Audiovisual Media,1482,1720,0.02072988,0.02330118,-0.0025713,20,3fb46f2158,default
2026-06-01,topic,T14021,Medieval European Literature and History,1475,1956,0.02063197,0.02649832,-0.00586635,21,3fb46f2158,default
2026-06-01,topic,T13727,Linguistic and Sociocultural Studies,1395,1023,0.01951295,0.01385878,0.00565416,22,3fb46f2158,default
2026-06-01,topic,T12658,Language and Culture,1282,2619,0.01793233,0.03548011,-0.01754779,23,3fb46f2158,default
2026-06-01,topic,T14170,Classical Studies and Philology,471,285,0.00658824,0.00386095,0.00272729,24,3fb46f2158,default
2026-06-01,topic,T13814,Cultural and political discourse analysis,424,663,0.00593082,0.00898179,-0.00305098,25,3fb46f2158,default
2026-06-01,topic,T13606,Umberto Eco and Semiotics,88,49,0.00123092,0.00066381,0.00056711,26,3fb46f2158,default
