snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2018-12-31,field_total,ALL,All linguistics (union),90229,92958,1.0,1.0,0.0,0,spine-year,
2018-12-31,construct,ox_language_studies,Language Studies,9936,9584,0.110119806,0.103100325,0.007019481,1,spine-year,openalex
2018-12-31,construct,ox_language_learning,Language Learning,4450,4518,0.049318955,0.048602595,0.00071636,2,spine-year,openalex
2018-12-31,construct,ox_learners,Learners,4220,4199,0.046769886,0.045170937,0.001598948,3,spine-year,openalex
2018-12-31,construct,ox_meaning,Meaning,4106,3837,0.045506434,0.041276706,0.004229728,4,spine-year,openalex
2018-12-31,construct,ox_language_teaching,Language Teaching,3900,3751,0.043223354,0.040351557,0.002871797,5,spine-year,openalex
2018-12-31,construct,ox_corpus,Corpus,3506,3398,0.038856687,0.036554143,0.002302544,6,spine-year,openalex
2018-12-31,construct,ox_grammar,Grammar,2722,2603,0.030167684,0.028001893,0.002165791,7,spine-year,openalex
2018-12-31,construct,ox_language_education,Language Education,2444,2544,0.027086635,0.027367198,-0.000280563,8,spine-year,openalex
2018-12-31,construct,ox_grammaticalization,Grammaticalization,2422,2186,0.026842811,0.023515996,0.003326815,9,spine-year,openalex
2018-12-31,construct,ox_language_change,Language Change,2318,2251,0.025690188,0.024215237,0.001474951,10,spine-year,openalex
2018-12-31,construct,ox_pragmatics,Pragmatics,1983,1924,0.021977413,0.020697519,0.001279894,11,spine-year,openalex
2018-12-31,construct,ox_dialects,Dialects,1961,1946,0.021733589,0.020934185,0.000799404,12,spine-year,openalex
2018-12-31,construct,ox_dictionaries,Dictionaries,1817,1772,0.02013765,0.019062372,0.001075278,13,spine-year,openalex
2018-12-31,construct,ox_discourse_study,Discourse Study,1650,1608,0.018286804,0.017298135,0.000988669,14,spine-year,openalex
2018-12-31,construct,ox_pedagogy,Pedagogy,1625,1618,0.018009731,0.01740571,0.000604021,15,spine-year,openalex
2018-12-31,construct,ox_morphology,Morphology,1502,1463,0.016646533,0.01573829,0.000908242,16,spine-year,openalex
2018-12-31,construct,ox_perception,Perception,1495,1661,0.016568952,0.017868285,-0.001299332,17,spine-year,openalex
2018-12-31,construct,ox_bilingual,Bilingual,1484,1546,0.01644704,0.016631167,-0.000184126,18,spine-year,openalex
