snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2021-12-31,construct,ox_youth_language,Youth Language,185,207,0.002369759,0.002244632,0.000125127,118,spine-year,openalex
2021-12-31,construct,ox_specialized_language,Specialized Language,183,200,0.00234414,0.002168727,0.000175413,119,spine-year,openalex
2021-12-31,construct,ox_ethnolinguistics,Ethnolinguistics,179,178,0.002292902,0.001930167,0.000362735,120,spine-year,openalex
2021-12-31,construct,ox_turn_taking,Turn-Taking,178,192,0.002280093,0.002081978,0.000198115,121,spine-year,openalex
2021-12-31,construct,ox_l2_motivation,L2 Motivation,173,208,0.002216045,0.002255476,-3.9431e-05,122,spine-year,openalex
2021-12-31,construct,ox_language_rights,Language Rights,173,163,0.002216045,0.001767512,0.000448533,123,spine-year,openalex
2021-12-31,construct,ox_saussure,Saussure,172,181,0.002203236,0.001962698,0.000240538,124,spine-year,openalex
2021-12-31,construct,ox_media_influence,Media Influence,170,198,0.002177617,0.00214704,3.0577e-05,125,spine-year,openalex
2021-12-31,construct,ox_ontologies,Ontologies,170,199,0.002177617,0.002157883,1.9733e-05,126,spine-year,openalex
2021-12-31,construct,machine_translation,Machine translation,169,115,0.002164807,0.001247018,0.000917789,127,spine-year,curated
2021-12-31,construct,ox_speech_perception,Speech Perception,168,177,0.002151998,0.001919323,0.000232674,128,spine-year,openalex
2021-12-31,construct,ox_captioning,Captioning,164,191,0.00210076,0.002071134,2.9625e-05,129,spine-year,openalex
2021-12-31,construct,pragmatic_competence,Pragmatic competence,162,174,0.002075141,0.001886792,0.000188348,130,spine-year,curated
2021-12-31,construct,learner_engagement,Learner engagement,158,163,0.002023903,0.001767512,0.00025639,131,spine-year,curated
2021-12-31,construct,intercultural_competence,Intercultural competence,157,204,0.002011093,0.002212101,-0.000201008,132,spine-year,curated
2021-12-31,construct,ox_politeness_theory,Politeness Theory,152,159,0.001947045,0.001724138,0.000222908,133,spine-year,openalex
2021-12-31,construct,ox_cognitive_grammar,Cognitive Grammar,151,159,0.001934236,0.001724138,0.000210098,134,spine-year,openalex
2021-12-31,construct,ox_dialectology,Dialectology,151,154,0.001934236,0.00166992,0.000264316,135,spine-year,openalex
2021-12-31,construct,ox_task_based_instruction,Task-based Instruction,135,112,0.001729284,0.001214487,0.000514797,136,spine-year,openalex
2021-12-31,construct,ox_cross_cultural_communication,Cross-Cultural Communication,133,124,0.001703665,0.001344611,0.000359054,137,spine-year,openalex
2021-12-31,construct,willingness_to_communicate,Willingness to communicate,128,100,0.001639617,0.001084363,0.000555254,138,spine-year,curated
2021-12-31,construct,intelligibility,Intelligibility,124,157,0.001588379,0.001702451,-0.000114071,139,spine-year,curated
2021-12-31,construct,ox_racism,Racism,124,119,0.001588379,0.001290393,0.000297987,140,spine-year,openalex
2021-12-31,construct,language_revitalization,Language revitalization,123,130,0.00157557,0.001409673,0.000165897,141,spine-year,curated
2021-12-31,construct,ox_historical_phonology,Historical Phonology,120,152,0.001537141,0.001648232,-0.000111091,142,spine-year,openalex
2021-12-31,construct,ox_social_justice,Social Justice,120,102,0.001537141,0.001106051,0.00043109,143,spine-year,openalex
2021-12-31,construct,ox_translator_competence,Translator Competence,120,99,0.001537141,0.00107352,0.000463621,144,spine-year,openalex
2021-12-31,construct,vocabulary_acquisition,Vocabulary acquisition,117,124,0.001498713,0.001344611,0.000154102,145,spine-year,curated
2021-12-31,construct,ox_multidimensionality,Multidimensionality,115,162,0.001473094,0.001756669,-0.000283575,146,spine-year,openalex
2021-12-31,construct,ox_stereotype_analysis,Stereotype Analysis,110,121,0.001409046,0.00131208,9.6966e-05,147,spine-year,openalex
2021-12-31,construct,written_corrective_feedback,Written corrective feedback,109,87,0.001396237,0.000943396,0.00045284,148,spine-year,curated
2021-12-31,construct,ox_audio_description,Audio Description,108,129,0.001383427,0.001398829,-1.5402e-05,149,spine-year,openalex
2021-12-31,construct,emi,English-medium instruction,107,116,0.001370618,0.001257862,0.000112756,150,spine-year,curated
2021-12-31,construct,ox_multimodal_communication,Multimodal Communication,107,112,0.001370618,0.001214487,0.00015613,151,spine-year,openalex
2021-12-31,construct,ox_nationalism,Nationalism,107,134,0.001370618,0.001453047,-8.243e-05,152,spine-year,openalex
2021-12-31,construct,sociocultural_theory,Sociocultural theory,107,112,0.001370618,0.001214487,0.00015613,153,spine-year,curated
2021-12-31,construct,ox_medieval_literature,Medieval Literature,102,114,0.00130657,0.001236174,7.0396e-05,154,spine-year,openalex
2021-12-31,construct,ox_occitan,Occitan,102,206,0.00130657,0.002233789,-0.000927219,155,spine-year,openalex
2021-12-31,construct,ox_anglicisms,Anglicisms,98,123,0.001255332,0.001333767,-7.8435e-05,156,spine-year,openalex
2021-12-31,construct,large_language_models,Large language models,90,115,0.001152856,0.001247018,-9.4162e-05,157,spine-year,curated
2021-12-31,construct,ox_historiography,Historiography,87,101,0.001114427,0.001095207,1.922e-05,158,spine-year,openalex
2021-12-31,construct,ox_sociology_of_translation,Sociology of Translation,87,73,0.001114427,0.000791585,0.000322842,159,spine-year,openalex
2021-12-31,construct,ox_heritage_language_maintenance,Heritage Language Maintenance,81,62,0.00103757,0.000672305,0.000365265,160,spine-year,openalex
2021-12-31,construct,ox_role_play_techniques,Role Play Techniques,81,82,0.00103757,0.000889178,0.000148392,161,spine-year,openalex
2021-12-31,construct,ox_troubadours,Troubadours,81,101,0.00103757,0.001095207,-5.7637e-05,162,spine-year,openalex
2021-12-31,construct,ox_universal_grammar,Universal Grammar,81,94,0.00103757,0.001019302,1.8269e-05,163,spine-year,openalex
2021-12-31,construct,ox_knowledge_representation,Knowledge Representation,77,76,0.000986332,0.000824116,0.000162216,164,spine-year,openalex
2021-12-31,construct,meta_analysis,Meta-analysis,75,85,0.000960713,0.000921709,3.9004e-05,165,spine-year,curated
2021-12-31,construct,ox_medieval_europe,Medieval Europe,73,69,0.000935094,0.000748211,0.000186883,166,spine-year,openalex
2021-12-31,construct,replication_study,Replication study,72,79,0.000922285,0.000856647,6.5638e-05,167,spine-year,curated
2021-12-31,construct,ox_proto_indo_european,Proto-Indo-European,71,70,0.000909475,0.000759054,0.000150421,168,spine-year,openalex
2021-12-31,construct,raciolinguistics,Raciolinguistics,71,63,0.000909475,0.000683149,0.000226326,169,spine-year,curated
2021-12-31,construct,eye_tracking,Eye-tracking,65,63,0.000832618,0.000683149,0.000149469,170,spine-year,curated
2021-12-31,construct,language_aptitude,Language aptitude,65,48,0.000832618,0.000520494,0.000312124,171,spine-year,curated
2021-12-31,construct,ox_semitic_languages,Semitic Languages,64,73,0.000819809,0.000791585,2.8223e-05,172,spine-year,openalex
2021-12-31,construct,ox_health_communication,Health Communication,62,66,0.00079419,0.00071568,7.851e-05,173,spine-year,openalex
2021-12-31,construct,formulaic_language,Formulaic language,59,48,0.000755761,0.000520494,0.000235267,174,spine-year,curated
2021-12-31,construct,narrative_inquiry,Narrative inquiry,57,55,0.000730142,0.0005964,0.000133742,175,spine-year,curated
2021-12-31,construct,post_editing,Post-editing,57,54,0.000730142,0.000585556,0.000144586,176,spine-year,curated
2021-12-31,construct,ox_teacher_cognition,Teacher Cognition,57,63,0.000730142,0.000683149,4.6993e-05,177,spine-year,openalex
2021-12-31,construct,ideal_l2_self,Ideal L2 self,52,51,0.000666095,0.000553025,0.000113069,178,spine-year,curated
2021-12-31,construct,ox_humboldt,Humboldt,50,43,0.000640475,0.000466276,0.000174199,179,spine-year,openalex
2021-12-31,construct,ox_diglossia,Diglossia,45,83,0.000576428,0.000900022,-0.000323594,180,spine-year,openalex
2021-12-31,construct,ox_multimedia_learning,Multimedia Learning,45,53,0.000576428,0.000574713,1.715e-06,181,spine-year,openalex
2021-12-31,construct,ox_social_movements,Social Movements,44,58,0.000563618,0.000628931,-6.5312e-05,182,spine-year,openalex
2021-12-31,construct,ox_migration_and_integration,Migration and Integration,43,39,0.000550809,0.000422902,0.000127907,183,spine-year,openalex
2021-12-31,construct,ox_textual_criticism,Textual Criticism,38,28,0.000486761,0.000303622,0.00018314,184,spine-year,openalex
2021-12-31,construct,ox_oral_epics,oral epics,37,22,0.000473952,0.00023856,0.000235392,185,spine-year,openalex
2021-12-31,construct,ox_middle_eastern_languages,Middle Eastern Languages,36,34,0.000461142,0.000368684,9.2459e-05,186,spine-year,openalex
2021-12-31,construct,superdiversity,Superdiversity,33,32,0.000422714,0.000346996,7.5718e-05,187,spine-year,curated
2021-12-31,construct,complex_dynamic_systems,Complex dynamic systems,31,60,0.000397095,0.000650618,-0.000253523,188,spine-year,curated
2021-12-31,construct,ox_jesuits,Jesuits,27,29,0.000345857,0.000314465,3.1391e-05,189,spine-year,openalex
2021-12-31,construct,comprehensible_input,Comprehensible input,26,23,0.000333047,0.000249404,8.3644e-05,190,spine-year,curated
2021-12-31,construct,dynamic_assessment,Dynamic assessment,26,30,0.000333047,0.000325309,7.738e-06,191,spine-year,curated
2021-12-31,construct,clil,CLIL,25,21,0.000320238,0.000227716,9.2521e-05,192,spine-year,curated
2021-12-31,construct,data_driven_learning,Data-driven learning,22,24,0.000281809,0.000260247,2.1562e-05,193,spine-year,curated
2021-12-31,construct,ox_interlanguage_development,Interlanguage Development,22,30,0.000281809,0.000325309,-4.35e-05,194,spine-year,openalex
2021-12-31,construct,ox_pragmatic_borrowing,Pragmatic Borrowing,22,22,0.000281809,0.00023856,4.3249e-05,195,spine-year,openalex
2021-12-31,construct,ox_urban_linguistics,Urban Linguistics,21,19,0.000269,0.000206029,6.2971e-05,196,spine-year,openalex
2021-12-31,construct,ox_linguistic_historiography,Linguistic Historiography,20,24,0.00025619,0.000260247,-4.057e-06,197,spine-year,openalex
2021-12-31,construct,ox_hispanic_linguistics,Hispanic Linguistics,17,28,0.000217762,0.000303622,-8.586e-05,198,spine-year,openalex
2021-12-31,construct,mall,Mobile-assisted language learning,14,18,0.000179333,0.000195185,-1.5852e-05,199,spine-year,curated
2021-12-31,construct,ox_scalar_implicature,Scalar Implicature,13,18,0.000166524,0.000195185,-2.8662e-05,200,spine-year,openalex
2021-12-31,construct,washback,Washback,13,17,0.000166524,0.000184342,-1.7818e-05,201,spine-year,curated
2021-12-31,construct,automated_writing_evaluation,Automated writing evaluation,9,8,0.000115286,8.6749e-05,2.8537e-05,202,spine-year,curated
2021-12-31,construct,ox_innovation_management,Innovation Management,9,6,0.000115286,6.5062e-05,5.0224e-05,203,spine-year,openalex
2021-12-31,construct,ox_missionary_linguistics,Missionary Linguistics,9,15,0.000115286,0.000162655,-4.7369e-05,204,spine-year,openalex
2021-12-31,construct,ox_neo_aramaic_dialects,Neo-Aramaic Dialects,9,26,0.000115286,0.000281935,-0.000166649,205,spine-year,openalex
2021-12-31,construct,duolingo,Duolingo,8,6,0.000102476,6.5062e-05,3.7414e-05,206,spine-year,curated
2021-12-31,construct,generative_ai,Generative AI,1,0,1.281e-05,0.0,1.281e-05,207,spine-year,curated
2021-12-31,construct,chatgpt,ChatGPT,0,0,0.0,0.0,0.0,208,spine-year,curated
2021-12-31,construct,ox_manuscriptology,manuscriptology,0,0,0.0,0.0,0.0,209,spine-year,openalex
