snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2020-09-01,field_total,ALL,All linguistics (union),89734,88025,1.0,1.0,0.0,0,3fb46f2158,default
2020-09-01,topic,T10021,EFL/ESL Teaching and Learning,7344,7625,0.08184189,0.08662312,-0.00478123,1,3fb46f2158,default
2020-09-01,topic,T10759,Translation Studies and Practices,7088,7059,0.07898901,0.08019313,-0.00120411,2,3fb46f2158,default
2020-09-01,topic,T12768,Linguistics and language evolution,5690,4859,0.06340963,0.05520023,0.00820941,3,3fb46f2158,default
2020-09-01,topic,T12373,Linguistic research and analysis,5187,5232,0.05780418,0.05943766,-0.00163348,4,3fb46f2158,default
2020-09-01,topic,T13122,Linguistics and Cultural Studies,4934,4454,0.05498473,0.05059926,0.00438547,5,3fb46f2158,default
2020-09-01,topic,T10265,Multilingual Education and Policy,4739,4395,0.05281164,0.049929,0.00288265,6,3fb46f2158,default
2020-09-01,topic,T12341,Spanish Linguistics and Language Studies,4647,4794,0.05178639,0.0544618,-0.00267541,7,3fb46f2158,default
2020-09-01,topic,T14006,"Linguistics, Language Diversity, and Identity",4473,4238,0.04984733,0.04814541,0.00170191,8,3fb46f2158,default
2020-09-01,topic,T13538,Linguistics and Language Analysis,4043,4067,0.04505539,0.04620278,-0.0011474,9,3fb46f2158,default
2020-09-01,topic,T14021,Medieval European Literature and History,3990,3934,0.04446475,0.04469185,-0.0002271,10,3fb46f2158,default
2020-09-01,topic,T12353,Lexicography and Language Studies,3781,3781,0.04213565,0.04295371,-0.00081806,11,3fb46f2158,default
2020-09-01,topic,T12658,Language and Culture,3765,3632,0.04195734,0.04126101,0.00069634,12,3fb46f2158,default
2020-09-01,topic,T14081,Linguistic Education and Pedagogy,3654,3784,0.04072035,0.04298779,-0.00226744,13,3fb46f2158,default
2020-09-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",3479,3530,0.03877014,0.04010224,-0.0013321,14,3fb46f2158,default
2020-09-01,topic,T13152,French Language Learning Methods,3209,3610,0.03576125,0.04101108,-0.00524983,15,3fb46f2158,default
2020-09-01,topic,T10383,"Language, Discourse, Communication Strategies",2985,3004,0.03326498,0.03412667,-0.00086169,16,3fb46f2158,default
2020-09-01,topic,T13912,"Language, Linguistics, Cultural Analysis",2971,2858,0.03310897,0.03246805,0.00064092,17,3fb46f2158,default
2020-09-01,topic,T11640,Linguistic Variation and Morphology,2885,2510,0.03215058,0.02851463,0.00363595,18,3fb46f2158,default
2020-09-01,topic,T13156,Historical Linguistics and Language Studies,2655,2734,0.02958745,0.03105936,-0.00147191,19,3fb46f2158,default
2020-09-01,topic,T12881,linguistics and terminology studies,1920,1827,0.02139657,0.02075547,0.0006411,20,3fb46f2158,default
2020-09-01,topic,T13260,Linguistics and Language Studies,1737,1640,0.01935721,0.01863107,0.00072614,21,3fb46f2158,default
2020-09-01,topic,T13814,Cultural and political discourse analysis,1593,1556,0.01775247,0.0176768,7.567e-05,22,3fb46f2158,default
2020-09-01,topic,T13310,Subtitles and Audiovisual Media,1521,1373,0.0169501,0.01559784,0.00135226,23,3fb46f2158,default
2020-09-01,topic,T13727,Linguistic and Sociocultural Studies,1101,1236,0.0122696,0.01404147,-0.00177187,24,3fb46f2158,default
2020-09-01,topic,T14170,Classical Studies and Philology,303,257,0.00337665,0.00291963,0.00045702,25,3fb46f2158,default
2020-09-01,topic,T13606,Umberto Eco and Semiotics,40,36,0.00044576,0.00040897,3.679e-05,26,3fb46f2158,default
