snapshot_date,dimension_type,dimension_id,dimension_label,count_recent,count_prior,share_recent,share_prior,yoy_share_change,rank_recent,taxonomy_version,data_version
2022-06-01,field_total,ALL,All linguistics (union),69110,81329,1.0,1.0,0.0,0,3fb46f2158,default
2022-06-01,topic,T10759,Translation Studies and Practices,5729,6725,0.08289683,0.08268883,0.000208,1,3fb46f2158,default
2022-06-01,topic,T10021,EFL/ESL Teaching and Learning,5707,6742,0.0825785,0.08289786,-0.00031936,2,3fb46f2158,default
2022-06-01,topic,T12373,Linguistic research and analysis,4526,4664,0.0654898,0.05734732,0.00814248,3,3fb46f2158,default
2022-06-01,topic,T12768,Linguistics and language evolution,4411,4765,0.06382578,0.05858919,0.0052366,4,3fb46f2158,default
2022-06-01,topic,T10265,Multilingual Education and Policy,4152,4533,0.06007814,0.05573658,0.00434156,5,3fb46f2158,default
2022-06-01,topic,T13122,Linguistics and Cultural Studies,4072,4544,0.05892056,0.05587183,0.00304873,6,3fb46f2158,default
2022-06-01,topic,T13538,Linguistics and Language Analysis,3648,3755,0.05278541,0.04617049,0.00661492,7,3fb46f2158,default
2022-06-01,topic,T14006,"Linguistics, Language Diversity, and Identity",3540,4088,0.05122269,0.05026497,0.00095772,8,3fb46f2158,default
2022-06-01,topic,T12341,Spanish Linguistics and Language Studies,2811,3756,0.04067429,0.04618279,-0.0055085,9,3fb46f2158,default
2022-06-01,topic,T10034,"Syntax, Semantics, Linguistic Variation",2766,3317,0.04002315,0.04078496,-0.00076181,10,3fb46f2158,default
2022-06-01,topic,T10383,"Language, Discourse, Communication Strategies",2741,3156,0.03966141,0.03880535,0.00085606,11,3fb46f2158,default
2022-06-01,topic,T12658,Language and Culture,2702,3337,0.03909709,0.04103087,-0.00193378,12,3fb46f2158,default
2022-06-01,topic,T14081,Linguistic Education and Pedagogy,2674,3333,0.03869194,0.04098169,-0.00228975,13,3fb46f2158,default
2022-06-01,topic,T14021,Medieval European Literature and History,2430,3084,0.03516134,0.03792005,-0.00275872,14,3fb46f2158,default
2022-06-01,topic,T12353,Lexicography and Language Studies,2332,3233,0.03374331,0.03975212,-0.00600881,15,3fb46f2158,default
2022-06-01,topic,T13156,Historical Linguistics and Language Studies,2229,2537,0.03225293,0.03119428,0.00105865,16,3fb46f2158,default
2022-06-01,topic,T13152,French Language Learning Methods,2226,2747,0.03220952,0.03377639,-0.00156687,17,3fb46f2158,default
2022-06-01,topic,T13912,"Language, Linguistics, Cultural Analysis",2097,2749,0.03034293,0.03380098,-0.00345805,18,3fb46f2158,default
2022-06-01,topic,T11640,Linguistic Variation and Morphology,2076,2597,0.03003907,0.03193203,-0.00189296,19,3fb46f2158,default
2022-06-01,topic,T12881,linguistics and terminology studies,1585,1850,0.02293445,0.02274711,0.00018734,20,3fb46f2158,default
2022-06-01,topic,T13260,Linguistics and Language Studies,1498,1747,0.02167559,0.02148065,0.00019494,21,3fb46f2158,default
2022-06-01,topic,T13310,Subtitles and Audiovisual Media,1150,1390,0.01664014,0.01709107,-0.00045094,22,3fb46f2158,default
2022-06-01,topic,T13727,Linguistic and Sociocultural Studies,967,1084,0.01399219,0.01332858,0.00066361,23,3fb46f2158,default
2022-06-01,topic,T13814,Cultural and political discourse analysis,802,1263,0.01160469,0.01552952,-0.00392483,24,3fb46f2158,default
2022-06-01,topic,T14170,Classical Studies and Philology,197,235,0.00285053,0.0028895,-3.897e-05,25,3fb46f2158,default
2022-06-01,topic,T13606,Umberto Eco and Semiotics,42,98,0.00060773,0.00120498,-0.00059726,26,3fb46f2158,default
